dataset,record_id,label,prediction,confidence,text
healthfact,34010,1,0,0.90110075,The snakehead fish can survive on land.
healthfact,2962,1,0,0.8987458,China investigates after vaccine suspected in seven deaths.
fakehealth,story_reviews_01659,1,0,0.8982035,"NEW YORK (Reuters Health) - Monitoring high-risk pregnancies with ultrasound tests may help prevent some fetal and newborn deaths, a new research review finds. The review assessed a technology called Doppler ultrasound, which measures blood flow through the umbilical cord. Abnormal findings indicate that the fetus may be under stress. Doppler ultrasound, done in the third trimester, is an established way to monitor high-risk pregnancies — those complicated by problems like poor fetal growth or health conditions in the mother, such as high blood pressure and heart and kidney diseases. Still, the benefits of such monitoring had not been entirely clear. There have been concerns that abnormal findings on Doppler ultrasound may prompt doctors to sometimes unnecessarily intervene — by, for instance, performing a cesarean section. But in the new review, researchers found that across 16 studies of more than 10,000 high-risk pregnancies, Doppler ultrasound testing was linked to a 29 percent reduction in fetal and newborn deaths. Among women who did not receive ultrasound monitoring, 1.7 percent suffered a fetal or newborn death, versus 1.2 percent of women who underwent ultrasound. The benefit seemed to stem from better decisions on C-sections and inductions of labor, according to the researchers, led by Dr. Zarko Alfirevic of the University of Liverpool in the UK. He and his colleagues report their review findings in the Cochrane Database of Systematic Reviews, which is published by the Cochrane Collaboration, an international research organization that evaluates medical studies. In an interview, Alfirevic said that the evidence supports using Doppler in high-risk pregnancies where the mother has high blood pressure or the fetus is abnormally small. In these cases, the fetus may not be getting enough nutrients and oxygen through the placenta. “These women really should have a Doppler investigation of the umbilical artery,” Alfirevic said. Typically, high-risk women would receive other types prenatal testing as well, such as electronic fetal-heart monitoring. “We’re just saying this (Doppler ultrasound) should be part of it,” Alfirevic said. In practice, Doppler ultrasound may also be recommended for women who have diabetes or are having a prolonged pregnancy (beyond 42 weeks). But there is not yet strong evidence that these women benefit, Alfirevic said. In general, he and his colleagues found, the trials included in the review, which were mainly done in the 1990s, had their shortcomings. Some had flaws in their design, while in other cases the researchers failed to provide details on key elements of the study design. However, with Doppler an established technique for monitoring high-risk pregnancies, Alfirevic said it is very unlikely that any future studies will test Doppler against no Doppler — as most studies in this review did. Research, according to Alfirevic, has moved on to other questions, including how to best manage abnormal findings from a Doppler scan. In some cases, early delivery may be the best course, but it is unclear whether other options — such as bed rest or tighter blood pressure control in a woman with high blood pressure — are effective. Another question, Alfirevic said, is whether ultrasounds of blood vessels other than the umbilical artery might improve pregnancy outcomes. One thing that is clear, the researcher stressed, is that Doppler ultrasound is not necessary for women with average, healthy pregnancies. “There is no evidence to suggest that it should be done in low-risk women,” Alfirevic said. SOURCE: Cochrane Database of Systematic Reviews, January 2010."
healthfact,11057,0,1,0.8977344,"Oregano, Thyme May Hold the Cure for Wasting Syndrome Disease"
fakehealth,story_reviews_01357,0,1,0.8963532,"WASHINGTON (Reuters) - Viagra, developed to help ailing hearts long before it got a more high-profile job fighting erectile dysfunction, might help treat heart symptoms of muscular dystrophy, researchers reported on Monday. A box of Viagra, typically used to treat erectile dysfunction, is seen in a pharmacy in Toronto January 31, 2008. REUTERS/Mark Blinch Tests in mice genetically engineered to have a condition similar to Duchenne muscular dystrophy showed the drug could improve how the heart works, Joseph Beavoa of the University of Washington and colleagues at the University of North Carolina found. It is not clear just how the drug is helping the mice, they reported in the Proceedings of the National Academy of Sciences, but they said it may be worth trying it as a treatment for muscular dystrophy. Duchenne muscular dystrophy affects an estimated one in 3,500 males, according to the National Institutes of Health. “Duchenne muscular dystrophy (DMD) is a progressive and fatal genetic disorder of muscle degeneration. Patients with DMD lack expression of the protein dystrophin as a result of mutations in the X-linked dystrophin gene,” the researchers wrote. Because of the involvement of the X chromosome, boys are far more likely to be affected than girls, who have two copies of the X chromosome and, thus, are likely to have a “spare” copy of the healthy gene. Muscles all over the body break down as the patient grows up, the heart included. Many patients die of heart failure and most patients with the condition die before age 40. Viagra, known generically as sildenafil, is sold by Pfizer Inc for erectile dysfunction and under the brand name Revatio to treat a heart condition called pulmonary hypertension. It is in a class of drugs called PDE5 inhibitors that work in a variety of ways to increase blood flow. The team, working with funds from the NIH and non-profit groups, tested Viagra in mice that had heart damage similar to that seen in muscular dystrophy. It slowed the damage and in some cases reversed it, they found. “Although PDE5 inhibitors will certainly not cure DMD, the current studies suggest that they could be used in combination with current or future therapies,” the researchers wrote."
healthfact,5780,1,0,0.8941557,Massachusetts lawmakers weigh ‘Medicare for all’ bill.
healthfact,27280,1,0,0.89385116,"A Russian asbestos company placed a seal with the face of President Donald Trump on their product with the note ""Approved by Donald Trump, 45th President of the United States."
healthfact,986,1,0,0.89307064,Death toll from acute encephalitis in east Indian town rises to 129 children.
fakehealth,story_reviews_01220,1,0,0.89171875,"Feb. 2, 2011 -- The human papillomavirus (HPV) vaccine can help stave off genital warts in boys and men, according to a new study in the Feb. 3 issue of the New England Journal of Medicine. Of 4,065 boys and men aged 16 to 26 from 18 countries, vaccination with an HPV vaccine that targets four types of HPV infection -- HPV-6, HPV-11, HPV-16, and HPV-18 -- protects against infection with these types of HPV and potentially the development of related external genital warts or lesions. HPV, a sexually transmitted disease, can be transmitted through vaginal, anal, and oral sex and has been linked to genital warts as well as cervical, vaginal, vulvar, oral, penile, and anal cancers. Two HPV vaccines are now approved by the FDA: Cervarix and Gardasil. Both of these vaccines are recommended to prevent cervical cancers. These vaccines are now on the CDC’s routine childhood vaccine schedule for girls starting at age 9. The Gardasil vaccine has also received FDA approval for prevention of genital warts. The vaccine is recommended for optional use in boys and men. The vaccine is used in girls and boys and young adults ages 9 to 26 for prevention of genital warts caused by HPV types 6 and 11. “The most salient message is that the [Gardasil] vaccine can prevent HPV infection on the external genital region, which means that we can now prevent most cases of genital warts if the boy is vaccinated at a sufficiently early age,” says study researcher Joel Palefsky, MD, a professor of medicine at the University of California, San Francisco."
fakehealth,story_reviews_00772,1,0,0.89116186,"“It’s promising that we can see an effect from a single dose,” says researcher Leah Coles, PhD, a research fellow at the Baker IDI Heart and Diabetes Institute in Melbourne, Australia. “That effect might be even greater over the long term if they are drinking it day upon day.” Researchers say that drop may seem small, but on a public health level a reduction like that would equate to a 10% reduction in deaths due to heart disease . The study shows that within hours of drinking it, beet juice lowered systolic blood pressure (the top number in a blood pressure reading) by an average of 4-5 points among a small group of healthy men . Dec. 14, 2012 -- Drinking a glass of beet juice may have an immediate impact on lowering blood pressure , according to a new study. Beetroot Benefits Previous studies have shown that beet juice, also known as beetroot juice, can lower blood pressure in a laboratory setting. But researchers say this is the first study to look at the effects of adding beet juice to a heathy person’s diet without making any other diet or lifestyle changes. The results appear in Nutrition Journal. In the study, 15 men and 15 women drank either 17.6 ounces of a beet juice beverage consisting of about three-fourths beet juice and one-fourth apple juice, or a placebo juice. They were then monitored for 24 hours. The same procedure was repeated two weeks later, with those who drank the placebo on the first round receiving beetroot juice on the second. Among both men and women, the results showed a trend to lower systolic blood pressure six hours after drinking the beet juice. But when researchers limited their analysis to men only, they found a significant reduction of about 4.7 points among those who drank the beetroot juice. Previous studies have also suggested that beetroot’s blood-pressure-lowering effects may not be as strong in women. In this case, Coles says it may be partially explained by the fact that the women in the study tended to be older, and many were on prescription medications, such as oral contraceptives."
healthfact,9396,1,0,0.8908217,How barbershops could help lower blood pressure
healthfact,16065,0,1,0.89041406,We've caught Iran cheating on the interim (nuclear) deal.
fakehealth,story_reviews_00805,1,0,0.8900941,"By Alan Mozes HealthDay Reporter MONDAY, Oct. 15, 2012 (HealthDay News) -- A prescription medication originally developed to treat epilepsy may help obese adults shed weight when combined with routine nutritional counseling, researchers say. Patients who took 400 milligrams of the anti-seizure drug zonisamide daily for a year lost nearly 7.5 pounds more on average than those assigned to dietaryand lifestyle changes alone, the new study found. But they also suffered more side effects than patients not taking the medication. ""The question was to see if more weight loss could be achieved if we provided decent quality lifestyle intervention, mostly dietary counseling, along with this medication,"" said study lead author Dr. Kishore Gadde, director of the Obesity Clinical Trials Program at Duke University Medical Center in Durham, N.C. ""And the answer was yes,"" Gadde said. The research, funded by the U.S. National Institutes of Health, appears online Oct. 15 in the journal Archives of Internal Medicine. For obese men and women who can't control their weight through diet and lifestyle changes, nonsurgical options are limited, the study authors noted. Just a few prescription medications are approved in the United States for long-term treatment of obesity, including orlistat (brand name Xenical) and lorcaserin hydrochloride (Belviq). Gadde and colleagues set out to follow up on a 16-week investigation they conducted in 2003 that had indicated that zonisamide (Zonegran) at a dosage of 400 milligrams a day might offer an alternative. Between 2006 and 2011 the study team randomly assigned more than 200 obese men and women to one of three groups. One group took 200 milligrams of zonisamide daily, another got 400 mg of zonisamide daily and one received a dummy pill. The participants' average age was 43, and their average body-mass index (BMI) was nearly 38. BMI is a calculation of body fat based on height and weight, and a BMI of more than 30 is considered obese. None had diabetes. All study participants followed their treatment plan for one year. During this time, they all also received monthly individualized nutritional counseling, which Gadde described as ""not intensive,"" to help them reduce their overall caloric intake. Those on the higher-dose zonisamide protocol fared the best in terms of overall weight loss, while the lower-dose regimen was not much more effective than the placebo. Although nearly 55 percent of those on the higher-dose medication shed 5 percent or more of their pre-study weight, that figure was 34 percent among the lower-dose group and 31 percent among the non-medication participants. But patients in both drug groups faced a higher risk for side effects, including diarrhea, headache, fatigue, nausea/vomiting, concentration and memory difficulties, anxiety, and depression-related symptoms. The authors said such side effects were typically ""mild."" They concluded that the higher-dose zonisamide showed promise as a weight-loss aid, but advised clinicians to carefully weigh the pros and cons on a patient-by-patient basis. ""There's no medicine that is a panacea for obesity,"" cautioned Gadde. ""The important thing to keep in mind is that although we diagnose obesity on the basis of a mathematical formula -- a BMI of 30 and up -- the basis for obesity may differ from one individual to another."" Psychological factors or lifestyle factors may play a role, he said. ""But for about a third [of patients], biological issues are at play, such as not easily experiencing satiety signals from the gut to the brain, which senses what your energy intake has been,"" he said. ""And for those people, medication can help."" Lona Sandon, a registered dietitian and assistant professor of clinical nutrition at the University of Texas Southwestern Medical Center at Dallas, agreed. Caution is vital when using any drug that has been approved for one condition for another, Sandon said. ""But for many people, this kind of drug might absolutely be of great help, by doing something that helps the regulation of these appetite hormones and the regulatory pathway,"" she said. More information For more on obesity, visit the U.S. National Institutes of Health."
fakehealth,story_reviews_00202,1,0,0.88983196,"Emily Whitehead, 12, catches fireflies in her backyard in Philipsburg, Pa. In 2012, Emily was the first child treated with an experimental immunotherapy that is on the verge of approval by the Food and Drug Administration. (Sean Simmers for The Washington Post) When doctors saw the report on Bill Ludwig’s bone-marrow biopsy, they thought it was a mistake and ordered the test repeated. But the results came back the same: His lethal leukemia had been wiped out by an experimental treatment never before used in humans. “We were hoping for a little improvement,” remembered the 72-year-old retired New Jersey corrections officer, who had battled the disease for a decade. He and his oncologist both broke down when she delivered the good news in 2010. “Nobody was hoping for zero cancer.” The pioneering therapy administered to Ludwig and a few other adults at the University of Pennsylvania hospital paved the way for clinical trials with children. Six-year-old Emily Whitehead, who was near death, became the first pediatric recipient in 2012. Like Ludwig, she remains cancer-free. Such results are why the treatment is on track to become the first gene therapy approved by the Food and Drug Administration. An FDA advisory committee will decide Wednesday whether to recommend approval of the approach, which uses patients’ own genetically altered immune cells to fight blood cancers. If the panel gives the nod, the agency probably will follow suit by the end of September. That would open the latest chapter in immunotherapy — “a true living drug,” said Penn scientist Carl June, who led its development. Emily and her father, Tom Whitehead, have some ice cream alongside their dog, Lucy. Emily remains cancer-free five years after receiving CAR T-cell therapy. (Sean Simmers for The Washington Post) The CAR T-cell treatment, manufactured by the drug company Novartis, initially would be available only for the small number of children and young adults whose leukemia does not respond to standard care. Those patients typically have a grim prognosis, but in the pivotal trial testing the therapy in almost a dozen countries, 83 percent of patients went into remission. A year later, two-thirds remained so. And childhood leukemia is just the start for a field that has attracted intense interest in academia and industry. Kite Pharma of Santa Monica, Calif., has applied for FDA approval to treat aggressive non-Hodgkin’s lymphoma, and a similar Novartis application is close behind. Researchers also are exploring CAR T-cell therapy’s use for multiple myeloma and chronic lymphocytic leukemia, the disease that afflicted Ludwig. They are also tackling a far more difficult challenge — using the therapy for solid tumors in the lungs or brain, for example. The excitement among doctors and researchers is palpable. “We’re saving patients who three or four years ago we were at our wit’s end trying to keep alive,” said Stephen Schuster, the Penn oncologist who is leading a Novartis lymphoma study. That study and a Kite trial have shown that the treatment can put about one-third of adults with advanced disease — those who have exhausted all options — into remission. Yet along with the enthusiasm come pressing questions about safety, cost and the complexity of the procedure. It involves extracting white blood cells called T cells — the foot soldiers of the immune system — from a patient’s blood, freezing them and sending them to Novartis’s sprawling manufacturing plant in Morris Plains, N.J. There, a crippled HIV fragment is used to genetically modify the T cells so they can find and attack the cancer. The cells then are refrozen and sent back to be infused into the patient. Once inside the person’s body, the T-cell army multiplies astronomically. Novartis has not disclosed the price for its therapy, but analysts are predicting $300,000 to $600,000 for a one-time infusion. Brad Loncar, whose investment fund focuses on companies that develop immunotherapy treatments, hopes the cost does not prompt a backlash. “CAR-T is not the EpiPen,” he said. “This is truly pushing the envelope and at the cutting edge of science.” The biggest concerns, however, center on safety. The revved-up immune system becomes a potent cancer-fighting agent but also a dangerous threat to the patient. Serious side effects abound, raising concerns about broad use. “Treating patients safely is the heart of the rollout,” said Stephan Grupp of Children’s Hospital of Philadelphia, who as director of the hospital’s cancer immunotherapy program led early pediatric studies as well as Novartis’s global trial. “The efficacy takes care of itself, but safety takes a lot of attention.” One of the most common side effects is called cytokine release syndrome, which causes high fever and flulike symptoms that in some cases can be so dangerous that the patient ends up in intensive care. The other major worry is neurotoxicity, which can result in temporary confusion or potentially fatal brain swelling. Juno Therapeutics, a biotech firm in Seattle, shut down one of its CAR T-cell programs after five patients died of brain swelling. Novartis has not seen brain swelling in its trials, company officials said. To try to ensure patient safety, Novartis is not planning a typical product rollout, with a drug pushed as widely and aggressively as possible. The company instead will designate 30 to 35 medical centers to administer the treatment. Many of them took part in the clinical trial, and all have gotten extensive training by Grupp and others. Grupp said he and his staff learned about the side effects of CAR T-cell therapy — and what to do about them — through terrifying experiences that began five years ago with Emily Whitehead. The young girl, who had relapsed twice on conventional treatments for acute lymphoblastic leukemia, was in grave condition. Grupp suggested to her parents that she be the first child to get the experimental therapy. “I said, ‘Surely, this has been tried on kids somewhere else in the world,’ ” recalled her father, Thomas Whitehead of Philipsburg, Pa. “But Steve said, ‘Nope, some adults got it, but that was a different kind of leukemia.’ ” After she received the therapy, Emily’s fever soared, her blood pressure plummeted, and she ended up in a coma and on a ventilator for two weeks in the hospital’s intensive care unit. Convinced his patient would not survive another day, a frantic Grupp got rushed lab results that suggested a surge of the protein Interleukin 6 was causing her immune system to relentlessly hammer her body. Doctors decided to give Emily an immunosuppressant drug called tocilizumab. She was dramatically better within hours. She woke up the next day, her seventh birthday. Tests showed her cancer was gone. The approval of CAR T-cell therapy would represent the second big immunotherapy advance in less than a decade. In 2011, the FDA cleared the first agent in a new class of drugs called checkpoint inhibitors. It has approved five more since then. There are big differences between the two approaches. The checkpoint inhibitors are targeted at solid tumors, such as advanced melanoma and lung and bladder cancer, while CAR T-cell therapy has been aimed at blood disorders. And although checkpoint inhibitors are off the shelf, with every patient getting the same drug, CAR T-cell therapy is customized to an individual. Many immunotherapy experts think the greatest progress against cancer will be achieved when researchers figure out how to combine the approaches. For the Penn team, the CAR T-cell story goes back decades, starting at the then-National Naval Medical Center in Bethesda, Md., where June and a postdoctorate fellow named Bruce Levine worked on new HIV treatments. In the process, they figured out a way to turbocharge T cells to make them more powerful and plentiful. The pair moved to Philadelphia in 1999 and dove into cancer research. Two years later, June’s wife died of ovarian cancer, something he has credited as spurring him to work even harder in the field. In the years that followed, researchers across the country, including at the Memorial Sloan Kettering Cancer Center in New York and Fred Hutchinson Cancer Research Center in Seattle, racked up an array of tantalizing discoveries involving T cells. Fast-forward to 2010, when Ludwig, who lives in Bridgeton, N.J., became Penn’s first patient to receive CAR T-cell therapy. Two other men got the treatment not long after. One is still in remission; the other relapsed and died. But after those three patients, the Penn researchers ran out of money for more treatments. To try to raise interest and funding, they decided to publish the results of their work. The article that appeared in the New England Journal of Medicine in August 2011 created a “firestorm,” June said — one that brought them new resources. David Porter, a Penn oncologist working with June, was on vacation in western Maryland and had to stop at a Kohl’s to buy a dress shirt for the immediate TV interviews. The pediatric trial opened the following spring with Emily. Six months later, Penn licensed its technology to Novartis in exchange for financial support, which included a new on-campus cell-manufacturing facility. With FDA approval seeming imminent, the researchers who were so instrumental in the therapy’s development and testing are almost giddy. Grupp is especially pleased that the advance will be available first to children. “Usually everything is developed first for adults,” he noted recently, “and children are an afterthought.” Read more: ‘This is not the end’: Using immunotherapy and a genetic glitch to give cancer patients hope This 8-year-old is free of cancer — for now — after a ‘breakthrough’ treatment For a 6-year-old with cancer, a future staked on medicine’s hottest field"
fakehealth,news_reviews_00344,1,0,0.8896913,"PROVIDENCE, R.I. [Brown University] -- To the tantalizing delight of chocolate lovers everywhere, a number of recent studies employing various methods have suggested that compounds in cocoa called flavanols could benefit cardiovascular health. Now a systematic review and meta-analysis of 19 randomized controlled trials (RCTs) of cocoa consumption reveals some further pieces of supporting evidence. The meta-analysis in the Journal of Nutrition, an assessment of the combined evidence from all 19 RCTs, focused on whether consumption of flavanol-rich cocoa products was associated with improvements in specific circulating biomarkers of cardiometabolic health as compared to consuming placebos with negligible cocoa flavanol content. In all, 1,139 volunteers were involved in these trials. ""Our meta-analysis of RCTs characterizes how cocoa flavanols affect cardiometabolic biomarkers, providing guidance in designing large, definitive prevention trials against diabetes and cardiovascular disease in future work,"" said corresponding author Dr. Simin Liu, professor and director of the Center for Global Cardiometabolic Health at Brown University who worked with epidemiology graduate student and lead author Xiaochen Lin. ""We found that cocoa flavanol intake may reduce dyslipidemia (elevated triglycerides), insulin resistance and systemic inflammation, which are all major subclinical risk factors for cardiometabolic diseases."" Liu noted some limitations in the trials. All studies were small and of short duration, not all of the biomarkers tracked in these studies changed for the better, and none of the studies were designed to test directly whether cocoa flavanol consumption leads to reduced cases of heart attacks or type 2 diabetes. But taking into account some of these heterogeneities across studies, the team's meta-analysis summarizing data from 19 trials found potential beneficial effects of flavanol-rich cocoa on cardiometabolic health. There were small-to-modest but statistically significant improvements among those who ate flavanol-rich cocoa product vs. those who did not. The greatest effects were seen among trial volunteers who ate between 200 and 600 milligrams of flavanols a day (based on their cocoa consumption). They saw significant declines in blood glucose and insulin, as well as another indicator of insulin resistance called HOMA-IR. They also saw an increase in HDL, or ""good,"" cholesterol. Those consuming higher doses saw some of the insulin resistance benefits and a drop in triglycerides, but not a significant increase in HDL. Those with lower doses of flavanols only saw a significant HDL benefit. In general, Lin said, where there were benefits they were evident for both women and men and didn't depend on what physical form the flavanol-rich cocoa product was consumed in --dark chocolate vs. a beverage, for example. ""The treatment groups of the trials included in our meta-analysis are primarily dark chocolate -- a few were using cocoa powder-based beverages,"" Lin said. ""Therefore, the findings from the current study apparently shouldn't be generalized to different sorts of chocolate candies or white chocolates, of which the content of sugar/food additives could be substantially higher than that of the dark chocolate."" The authors therefore concluded, ""Our study highlights the urgent need for large, long-term RCTs that improve our understanding of how the short-term benefits of cocoa flavanol intake on cardiometabolic biomarkers may be translated into clinical outcomes."" ### In addition to Lin and Liu, the study's other authors are Isabel Zhang, Alina Li from Brown University, JoAnn Manson, Howard Sesso and Lu Wang from Brigham and Women's Hospital. The authors acknowledge funding from the National Institutes of Health including the National Heart, Lung and Blood Institute, the American Heart Association, and Pfizer. Co-authors at Brigham and Women's also noted receiving funding from Mars Symbioscience, a research segment of Mars, Inc., which makes chocolate products."
healthfact,3794,1,0,0.8895024,Trump backs Fla. plan to import lower-cost meds from abroad.
healthfact,2799,1,0,0.88880223,South Korea expands poultry cull on bird flu fears.
fakehealth,story_reviews_00630,1,0,0.88761246,"Both men and women have utilized many resources to combat baldness, but now a former NASA scientist is using lasers to regrow hair. Dr. Tamim Hamid is the CEO and inventor of Theradome, a helmet that he said “uses 80 cold lasers to promote hair growth by stimulating the base of the hair follicle.” He based his helmet off the findings of Endre Mester, a Hungarian physician who accidentally discovered that lasers can grow hair in mice in 1965. ADVERTISEMENT ADVERTISEMENT “This has been sitting dormant for many, many years until about 2009. We discovered that the same wavelength of 678 nanometers was able to stimulate hair on humans as well,” Hamid told FoxNews.com. To further explain how light grows hair Hamid said, “the laser light stimulates the mitochondria at the base of the hair follicle, which is where the stem cells that grow hair are located. Once the hair follicle is reactivated using light energy, the hair reverses the miniaturization process which was induced by the hormone DHT.” The challenge that Hamid faced was putting this technology into something that was wearable and easy to use. Board certified dermatologist Dr. Eric Schweiger who has not worked on Theradome, told FoxNews.com that there have been other products that use low level laser technology to grow hair, but Theradome is the first of its kind to be wearable. It doesn’t require anything from the patient apart from wearing the helmet for 20 minutes, two times a week. “The major benefit of therdome is you wear it as a cap and you don’t have to hold it up to your scalp. I think that will increase compliance,” Schweiger said. Hamid said that Theradome has helped tens of thousands of people. One of those is Sabra Hardy who suffers from alopecia areata, an autoimmune disease that left her with huge bald spots on either side of her head. “I was using creams that were developed for the coats of animals when they had problems with their coat. I was using oils developed for animals that were dangerous to use and smelled really bad,” Hardy said. Her hair loss was costly and painful. She spent hundreds of dollars on wigs and was getting steroid injections in her scalp for nearly two years with no signs of progress until she started using Theradome. According to the Theradome website, 97 percent of subjects saw positive results after 26 weeks of treatment and they reported a 20 percent increase in hair growth. Schweiger said that Theradome is safe for someone who wants another option in conjunction with other conventional baldness remedies, and that its effectiveness should be studied more over time. “For patients who are looking for an additional therapy it’s not unreasonable to use. I think we’ll know more as time goes on,” Schweiger said. As far as the product’s safety, Schweiger said that since the lights are low energy and are not UV, he is confident that Theradome is safe. Theradome is FDA cleared and costs $895. Patients should always see their physician before trying any new treatments."
healthfact,39745,1,0,0.88591784,A photo shows a weasel riding on the back of a woodpecker in flight.
healthfact,3995,1,0,0.8830597,Chronic wasting disease found in buck on Winona County farm.
healthfact,8618,1,0,0.88287014,Thailand extends ban on incoming passenger flights.
healthfact,9785,1,0,0.882321,Robotic surgeries costlier but safer: study
healthfact,5944,1,0,0.88132423,Post-war Liberians are demanding better mental health care.
fakehealth,news_reviews_00403,1,0,0.8810904,"Post-operative cognitive dysfunction (POCD), a condition mostly observed in older patients following surgery under general anesthesia, is characterized by impaired memory and concentration. The impairment may be temporary or permanent and incapacitating. The problem has become more frequent as the population ages and also as a growing number of older adults undergo surgical procedures made possible by more advanced medical technology. Data from the scientific literature suggest a rise in mortality from POCD in the first year after surgery under general anesthesia. The good news, according to a Brazilian study published by the journal PLoS One, is that two relatively simple measures can help to reduce the incidence of POCD: administering a small dose of the anti-inflammatory drug dexamethasone immediately before an operation and avoiding profound anesthesia during the operation. Opinions on the adequate depth of anesthesia and the risks of very profound anesthesia currently diverge. Excessively superficial anesthesia is known to incur a risk of patient recall of the procedure, which is undesirable. ""Our findings confirm recent evidence that the deeper the anesthesia-induced hypnosis, the higher the incidence of POCD. The literature points to a link with the systemic inflammatory response induced by surgical trauma, damaging the central nervous system. If so, the use of an anti-inflammatory drug may have a protective effect,"" said Maria José Carvalho Carmona, a professor of anesthesiology at the University of São Paulo's Medical School (FM-USP) and principal investigator for the study. The researchers evaluated 140 patients aged between 60 and 87 who underwent surgery under propofol-induced general anesthesia at the Central Institute of Hospital das Clínicas, FM-USP's teaching hospital, in most cases for removal of gallstones. Pre-operative assessment included a battery of tests to measure mental and cognitive status. Patients who failed to achieve a cutoff score were excluded. The remaining subjects were divided randomly into four groups. In the operating room, deep anesthesia typical of major surgical procedures was induced in the first and third groups, and more superficial anesthesia in the second and fourth. Only the third and fourth groups received dexamethasone. The depth of anesthesia was monitored using bispectral index (BIS) technology, which processes electroencephalogram signals to measure drug-induced unconsciousness. The researchers classified a BIS of 35-45 as deep anesthesia and a BIS of 46-55 as superficial anesthesia. In the fourth group (superficial anesthesia with dexamethasone), the incidence of POCD was 15.3% immediately after surgery, but after six months the pre-operative cognitive status was restored in all patients. ""The results reinforce recent evidence of the importance of avoiding deep anesthesia,"" Carmona said. ""With regard to the use of dexamethasone, more research is needed to confirm our finding, preferably in multicenter trials, but there are strong indications that it can be beneficial in many cases."" The earliest trials with patients who developed POCD were performed after the 1950s. Before that, older patients were rarely subjected to major surgery, and significant research in this field has only been conducted for approximately 15-20 years. ""The causes of and risk factors for POCD are still being discussed,"" she said. ""Little is said about rehabilitation or ways of helping patients recover pre-operative cognitive function."" One of the obstacles to reliable diagnosis and rehabilitation is a lack of practical and secure instruments for pre- and post-operative cognitive assessment. ""The tests available today are either too time consuming or quick but unreliable,"" Carmona said. ""This makes it hard to follow up on patients."" ###"
fakehealth,news_reviews_00483,0,1,0.87933564,"Robotic nephrectomy for inferior vena cava tumor thrombus has favorable outcomes and reproducibility when performed by surgeons with adequate robotic experience, according to first multi-institutional report, published in the journal of urology New York, NY, Feb. 7, 2016 - Renal cell carcinoma can sometimes spread to the inferior vena cava (IVC), the body's largest vein, posing a threat to the heart and brain. Robotic nephrectomy for inferior vena cava tumor thrombus has favorable outcomes in selected patients compared with open surgery, which can have a high rate of complications, report surgeons in The Journal of Urology®. Renal vein surgery can often be managed with minimally invasive laparoscopic techniques, but this is not typically advisable for an IVC thrombus (a fibrous clot), which is surgically far more complex with potentially fatal complications that can occur in the course of removing the thrombus and reconstructing the IVC. The first known procedure using robotic surgery of renal tumors with IVC tumor thrombi was performed in 2008. Experts from nine leading U.S. medical centers report here on their combined experience of 32 cases since 2008. Each surgeon performed between one and ten procedures for IVC tumor thrombi which ranged from one to 11 cm in length on preoperative imaging. Patient age ranged from 43 to 80 years. The IVC required cross-clamping in 24 cases. One patient had two renal veins with two caval thrombi and one patient required a synthetic patch. Surgeries lasted from three to seven hours. None of the operations was converted to open surgery and all but two patients were ambulatory on the day of or day after surgery. Twenty-one patients resumed regular diets the day after surgery. Eight patients had node positive disease and seven patients had distant recurrence 15 months later including four of those with node positive disease. ""This is a complex condition and the complication rate with open surgery is 12% to 47%, depending on the thrombus level, with a mortality rate of 5% to 10%,"" explained lead investigator Ronney Abaza, MD, Robotic Surgery Director at OhioHealth Dublin Methodist Hospital. ""Using robotic nephrectomy, our complication rate and lack of mortalities compare reasonably with open series with no grade III to V complications, according to the Clavien system, in any patient, including no deaths."" Dr Abaza added, ""While complications were relatively minor in our series, it is evident that complications are not entirely avoidable. Even with a minimally invasive approach, the surgical management of severe cancers in mostly elderly patients will likely involve complications. However, despite the complex and critical nature of these procedures, our series demonstrates favorable outcomes and reproducibility by surgeons with adequate robotic experience."" ###"
healthfact,7299,1,0,0.8788788,Planned Parenthood funding in Texas at stake in hearing.
healthfact,8909,1,0,0.87860197,China agrees to WHO sending experts to study virus.
healthfact,4242,1,0,0.8757174,Texas IDs cancer cluster in polluted Houston neighborhood.
healthfact,8748,1,0,0.875554,Older emphysema drug linked to heart deaths.
